"","Meaning","NineEnd","Age"
"15896",2,0,30
"15897",3,0,33
"15898",2,1,39
"15899",3,0,61
"15900",3,0,52
"15901",3,0,55
"15902",2,0,52
"15903",2,0,64
"15904",2,0,43
"15905",3,0,57
"15906",2,0,50
"15907",4,0,55
"15908",3,0,52
"15910",2,1,29
"15911",3,0,36
"15912",2,0,26
"15913",2,0,33
"15914",3,0,34
"15916",3,0,44
"15917",4,1,59
"15918",3,0,32
"15919",1,0,28
"15920",2,0,52
"15921",2,0,63
"15922",4,0,52
"15923",2,1,49
"15924",2,0,60
"15925",2,0,51
"15926",3,0,55
"15927",3,0,47
"15928",2,0,43
"15929",3,0,61
"15930",3,0,45
"15931",2,0,62
"15933",4,0,42
"15934",2,0,45
"15935",4,0,25
"15936",2,1,49
"15937",2,0,40
"15938",2,0,37
"15939",2,0,48
"15940",1,0,38
"15941",1,0,60
"15942",4,0,30
"15943",2,0,50
"15944",4,0,53
"15945",4,0,43
"15946",3,0,43
"15948",4,0,41
"15949",2,0,43
"15950",3,0,45
"15951",4,1,49
"15952",3,0,45
"15953",3,0,45
"15955",3,0,62
"15956",4,0,46
"15957",3,0,27
"15958",3,1,29
"15959",3,0,40
"15960",3,0,32
"15961",4,0,34
"15963",4,0,38
"15964",4,0,44
"15965",3,0,46
"15966",2,1,59
"15968",2,0,64
"15969",3,0,60
"15970",1,0,54
"15971",2,0,37
"15972",1,0,41
"15973",2,0,55
"15974",,0,64
"15975",4,0,42
"15976",4,0,52
"15977",3,0,42
"15978",3,0,53
"15979",3,0,50
"15980",2,0,54
"15981",2,0,42
"15982",3,0,42
"15983",3,0,53
"15984",1,0,55
"15985",4,0,41
"15986",3,0,36
"15987",3,0,36
"15988",1,0,50
"15989",2,0,58
"15990",4,0,48
"15991",3,0,45
"15992",4,0,38
"15994",1,0,50
"15996",1,0,37
"15997",3,0,44
"15998",3,0,38
"15999",3,0,41
"16000",3,0,51
"16001",3,1,49
"16002",2,0,30
"16003",2,0,38
"16004",1,0,60
"16005",3,1,29
"16006",4,0,28
"16007",4,0,28
"16008",4,0,31
"16009",3,0,46
"16011",1,0,44
"16012",1,0,58
"16013",1,0,53
"16014",3,0,53
"16015",2,1,29
"16016",2,0,33
"16017",1,1,59
"16018",1,0,64
"16019",3,0,37
"16020",3,0,41
"16021",1,0,53
"16022",1,0,61
"16023",4,0,55
"16024",1,0,56
"16025",2,0,52
"16026",2,1,39
"16027",1,0,50
"16028",3,0,27
"16030",2,0,57
"16031",3,0,27
"16032",3,0,36
"16034",3,0,31
"16035",3,1,39
"16036",1,0,52
"16037",4,0,40
"16038",3,0,41
"16039",1,0,45
"16040",2,0,62
"16042",2,0,60
"16044",4,0,64
"16047",3,0,42
"16048",3,0,63
"16049",3,0,35
"16050",3,0,34
"16051",3,0,58
"16052",3,0,63
"16053",3,0,28
"16055",4,0,42
"16057",4,0,48
"16060",2,0,63
"16063",3,0,33
"16064",3,0,58
"16065",3,0,43
"16067",3,1,39
"16068",3,0,37
"16070",4,1,59
"16071",3,0,27
"16072",2,0,60
"16073",1,0,53
"16074",2,0,35
"16077",2,0,42
"16078",4,0,35
"16079",3,0,35
"16080",4,0,40
"16081",1,0,63
"16083",3,0,37
"16084",3,0,64
"16085",2,0,33
"16086",3,0,37
"16087",2,0,40
"16088",4,0,55
"16089",2,0,37
"16090",4,0,60
"16091",2,0,53
"16092",3,0,45
"16093",3,0,63
"16094",3,0,51
"16095",2,0,43
"16096",3,0,60
"16097",4,0,46
"16098",3,0,46
"16099",2,0,36
"16100",3,0,40
"16102",3,0,30
"16103",2,0,58
"16104",2,0,42
"16105",2,0,38
"16106",2,1,59
"16108",1,0,55
"16109",1,1,29
"16110",1,0,53
"16111",1,0,42
"16112",1,0,54
"16113",2,0,53
"16114",2,0,60
"16115",2,0,60
"16116",3,0,34
"16117",3,0,33
"16118",3,0,51
"16120",4,0,53
"16121",4,0,42
"16124",2,0,50
"16125",3,0,33
"16126",3,0,62
"16127",4,0,40
"16128",3,0,35
"16129",2,0,46
"16130",3,0,47
"16131",2,1,59
"16132",2,0,31
"16134",2,0,46
"16135",4,1,39
"16136",2,0,58
"16137",4,0,51
"16138",3,0,46
"16139",4,0,42
"16140",2,1,49
"16141",1,0,40
"16142",2,0,51
"16143",3,0,25
"16144",4,1,29
"16145",3,0,62
"16146",1,0,60
"16147",1,0,40
"16149",3,0,26
"16150",3,1,39
"16151",1,0,57
"16152",4,0,61
"16153",4,0,48
"16154",4,1,39
"16155",4,0,38
"16156",2,0,41
"16157",1,0,45
"16158",3,0,28
"16159",2,0,58
"16160",3,0,41
"16161",4,0,28
"16162",1,0,33
"16163",3,0,42
"16164",1,0,53
"16165",1,0,55
"16166",4,0,42
"16167",1,0,26
"16168",2,1,39
"16169",1,0,55
"16170",3,0,45
"16172",4,0,46
"16173",3,0,54
"16174",2,0,57
"16175",,1,49
"16176",2,1,39
"16177",2,0,58
"16178",3,0,38
"16179",4,1,49
"16180",2,1,59
"16181",2,0,56
"16182",2,0,55
"16183",4,1,49
"16184",3,0,64
"16186",3,0,34
"16187",4,0,43
"16188",2,0,46
"16189",4,0,45
"16190",1,0,35
"16191",3,1,39
"16192",2,0,32
"16193",2,0,55
"16194",3,0,52
"16195",2,0,43
"16196",4,0,37
"16197",2,0,56
"16198",2,1,49
"16199",4,0,56
"16200",3,0,31
"16201",2,0,53
"16202",1,0,42
"16203",2,0,43
"16205",2,0,63
"16206",2,0,58
"16207",1,0,36
"16208",1,0,36
"16209",4,0,56
"16210",4,0,52
"16211",4,0,46
"16212",3,0,41
"16213",1,1,39
"16214",3,0,38
"16215",3,0,44
"16216",3,0,46
"16217",2,0,37
"16218",3,1,49
"16219",3,0,44
"16220",1,0,48
"16221",1,0,43
"16222",3,1,49
"16223",3,0,52
"16224",3,0,42
"16225",2,0,53
"16226",3,1,39
"16227",3,0,41
"16228",3,0,42
"16229",2,0,51
"16230",3,0,47
"16231",3,0,62
"16232",3,0,40
"16233",3,0,36
"16234",2,0,40
"16235",2,0,35
"16236",2,0,44
"16238",2,0,57
"16239",,0,62
"16240",2,0,44
"16241",1,0,64
"16242",1,0,27
"16243",1,0,51
"16244",2,0,43
"16245",4,1,49
"16246",3,0,64
"16250",2,0,38
"16252",,1,39
"16253",3,0,31
"16255",3,0,64
"16257",4,0,53
"16258",4,0,55
"16259",,0,37
"16260",1,0,60
"16262",3,0,46
"16263",3,0,53
"16264",4,0,54
"16265",1,1,39
"16266",3,1,59
"16267",2,0,32
"16268",2,0,37
"16269",3,0,51
"16271",1,0,56
"16272",2,0,42
"16273",3,0,61
"16274",3,0,26
"16275",4,0,34
"16277",2,0,31
"16278",1,1,59
"16279",1,0,42
"16281",4,0,30
"16282",1,0,57
"16283",1,0,47
"16285",2,0,63
"16286",1,0,50
"16287",2,0,60
"16288",2,0,52
"16289",4,0,50
"16290",1,0,56
"16291",,0,64
"16293",2,0,45
"16294",4,0,58
"16295",1,0,57
"16296",1,0,58
"16297",4,0,46
"16298",3,0,44
"16299",1,0,42
"16300",4,0,35
"16301",1,0,38
"16302",2,0,44
"16305",1,0,38
"16306",1,0,56
"16307",1,0,33
"16308",2,0,37
"16309",1,1,39
"16310",3,0,60
"16311",3,0,36
"16312",2,0,42
"16313",2,0,44
"16314",,0,52
"16315",1,0,60
"16316",4,0,42
"16317",1,0,64
"16318",4,0,30
"16320",3,0,31
"16321",3,0,34
"16322",4,0,41
"16323",4,0,32
"16326",3,0,31
"16327",3,0,46
"16328",2,0,37
"16329",3,0,34
"16331",4,0,43
"16332",2,0,30
"16333",3,0,35
"16334",1,0,53
"16336",3,0,34
"16337",3,0,51
"16338",3,0,38
"16339",4,0,41
"16340",2,0,30
"16341",2,0,51
"16342",1,0,44
"16343",2,0,58
"16344",4,0,35
"16345",3,0,41
"16346",3,0,31
"16350",3,0,42
"16351",4,0,30
"16352",4,0,41
"16354",4,1,29
"16355",2,0,60
"16356",2,0,54
"16358",4,0,26
"16359",2,0,56
"16361",3,0,36
"16362",4,0,36
"16364",3,0,35
"16366",4,0,30
"16369",3,1,59
"16370",2,0,58
"16374",3,0,28
"16377",4,0,35
"16378",3,0,61
"16379",4,1,39
"16380",3,0,51
"16381",3,1,29
"16382",4,0,32
"16383",3,0,40
"16384",3,0,53
"16386",4,0,54
"16387",3,0,30
"16388",4,0,41
"16389",3,0,35
"16392",2,0,42
"16393",3,1,39
"16394",3,0,42
"16395",3,0,40
"16397",4,0,54
"16398",4,0,50
"16399",4,0,53
"16400",4,0,50
"16401",4,0,54
"16402",4,0,44
"16403",4,0,53
"16404",3,0,25
"16405",3,0,40
"16406",4,0,38
"16407",4,1,49
"16409",3,0,52
"16412",3,1,49
"16413",1,0,52
"16414",4,0,28
"16415",2,0,61
"16416",2,0,62
"16417",4,0,31
"16418",1,0,25
"16419",2,0,32
"16420",4,0,48
"16421",4,0,45
"16422",3,0,45
"16423",3,0,61
"16424",3,0,55
"16425",2,0,46
"16427",3,0,50
"16428",1,0,63
"16429",1,0,63
"16430",3,0,56
"16431",1,0,48
"16432",3,0,40
"16433",3,0,57
"16434",3,1,49
"16435",1,0,56
"16436",4,0,54
"16438",3,0,57
"16439",1,0,37
"16440",3,1,59
"16442",3,0,57
"16443",4,0,55
"16446",4,0,42
"16447",2,0,57
"16448",4,0,54
"16449",3,0,40
"16450",4,0,38
"16451",4,0,55
"16452",4,0,45
"16453",4,0,37
"16454",4,0,36
"16455",4,0,41
"16456",3,0,32
"16457",4,0,63
"16458",1,0,52
"16459",2,0,60
"16461",1,0,55
"16462",4,1,39
"16463",4,0,44
"16464",3,0,46
"16465",1,0,35
"16466",4,1,39
"16467",4,0,36
"16468",2,0,52
"16469",1,0,42
"16470",4,1,59
"16471",1,0,30
"16472",1,0,40
"16473",1,0,42
"16474",3,0,28
"16475",4,0,30
"16477",2,0,46
"16478",4,0,45
"16479",3,0,57
"16480",4,0,45
"16481",3,1,29
"16483",1,0,34
"16484",4,0,30
"16485",1,0,41
"16486",4,1,39
"16487",4,0,40
"16488",1,0,42
"16489",4,0,45
"16490",4,0,40
"16491",1,0,42
"16492",1,0,33
"16493",3,0,38
"16494",4,0,31
"16495",3,0,42
"16496",4,0,45
"16497",4,0,26
"16498",4,1,49
"16499",3,0,26
"16500",4,0,45
"16501",3,0,44
"16502",2,0,36
"16504",3,0,35
"16505",4,0,52
"16506",4,0,53
"16507",4,0,63
"16508",4,0,55
"16509",1,0,41
"16510",1,0,42
"16511",3,0,42
"16512",4,1,59
"16513",4,0,53
"16514",3,0,60
"16515",4,0,52
"16516",4,0,37
"16517",4,1,39
"16519",4,0,40
"16521",4,0,35
"16522",3,1,59
"16525",4,0,53
"16526",4,0,31
"16527",4,0,25
"16528",4,0,60
"16529",4,0,55
"16530",4,0,57
"16531",4,0,53
"16532",4,0,40
"16533",1,0,54
"16534",4,0,54
"16535",4,0,38
"16536",3,0,45
"16537",4,0,61
"16538",3,0,30
"16539",4,0,42
"16541",3,0,43
"16542",4,0,25
"16543",2,0,28
"16544",2,0,61
"16545",3,1,59
"16546",2,0,51
"16548",2,0,35
"16549",2,0,57
"16550",4,0,26
"16551",3,0,51
"16552",3,0,40
"16553",2,1,49
"16554",3,0,54
"16556",4,0,45
"16557",1,0,35
"16558",,0,46
"16559",,0,35
"16560",3,1,39
"16563",3,0,25
"16564",2,0,60
"16565",2,0,38
"16566",3,0,57
"16567",3,0,38
"16568",3,0,44
"16570",3,0,60
"16571",3,0,35
"16572",4,0,36
"16573",1,0,30
"16574",2,0,28
"16575",4,0,41
"16576",4,0,43
"16577",3,0,30
"16578",3,0,32
"16579",3,0,40
"16581",2,0,42
"16582",2,0,37
"16583",4,0,62
"16584",4,0,38
"16585",2,0,42
"16586",3,0,27
"16587",3,0,58
"16588",2,0,62
"16589",4,1,59
"16590",3,1,49
"16591",2,0,52
"16593",4,0,36
"16594",4,0,58
"16595",3,0,48
"16596",4,0,52
"16597",1,0,53
"16598",4,0,55
"16599",2,0,62
"16600",2,1,49
"16601",3,0,60
"16602",4,0,41
"16603",4,0,44
"16604",4,0,25
"16605",3,0,38
"16606",4,0,28
"16607",4,0,54
"16608",4,0,47
"16609",3,0,37
"16610",4,0,40
"16612",3,0,50
"16613",3,0,40
"16614",3,0,57
"16615",3,0,28
"16616",3,0,42
"16617",4,0,58
"16618",3,0,54
"16619",3,0,62
"16620",4,0,50
"16621",,1,39
"16622",1,0,34
"16623",2,0,51
"16624",1,1,29
"16626",4,0,30
"16627",2,0,30
"16628",2,0,35
"16629",3,0,61
"16630",2,0,35
"16631",3,0,54
"16632",4,0,38
"16633",3,0,56
"16634",1,0,54
"16635",4,0,46
"16636",3,0,51
"16637",1,0,53
"16638",4,0,34
"16639",4,0,55
"16640",3,0,46
"16641",3,0,28
"16643",3,0,26
"16644",1,0,51
"16645",4,0,43
"16646",2,0,40
"16647",4,1,49
"16648",1,1,49
"16649",3,0,52
"16651",4,0,50
"16652",4,1,39
"16653",2,0,58
"16654",3,0,60
"16655",2,0,31
"16656",2,0,51
"16658",3,0,57
"16659",4,0,56
"16661",4,0,25
"16663",3,0,37
"16664",3,0,26
"16666",2,0,63
"16667",2,0,54
"16668",2,0,27
"16670",3,0,26
"16671",3,0,30
"16672",1,0,60
"16673",3,0,36
"16674",2,0,52
"16675",4,0,28
"16676",2,0,41
"16677",4,1,29
"16678",4,0,33
"16679",2,0,55
"16680",1,0,54
"16681",2,0,57
"16682",3,0,54
"16683",3,0,60
"16684",2,0,54
"16685",4,0,31
"16686",4,0,32
"16687",3,1,39
"16689",3,0,41
"16691",2,0,50
"16693",4,0,62
"16694",4,0,25
"16697",4,0,60
"16698",4,0,55
"16700",4,0,47
"16701",3,0,56
"16703",4,0,58
"16704",4,0,25
"16705",4,0,60
"16706",2,0,52
"16707",3,0,33
"16708",4,0,45
"16709",4,0,43
"16710",4,0,36
"16711",3,0,60
"16712",4,0,56
"16715",3,0,58
"16716",4,0,51
"16720",1,0,48
"16721",4,0,30
"16723",1,0,57
"16725",4,0,55
"16727",4,0,45
"16729",3,0,43
"16730",2,0,33
"16731",3,0,60
"16732",4,0,45
"16733",4,0,47
"16734",1,0,45
"16736",4,0,56
"16737",4,0,33
"16739",3,0,55
"16741",2,0,50
"16742",3,0,35
"16743",4,0,50
"16747",4,0,32
"16748",3,1,59
"16749",4,0,52
"16753",4,0,58
"16754",3,0,50
"16755",3,0,63
"16756",4,0,46
"16757",4,0,37
"16760",4,0,60
"16761",4,0,30
"16763",3,0,53
"16764",4,0,43
"16765",4,0,27
"16766",4,0,57
"16767",4,0,58
"16769",4,0,33
"16770",4,0,42
"16773",4,0,55
"16774",4,0,28
"16776",3,1,59
"16777",3,0,45
"16778",1,0,32
"16780",4,0,28
"16781",4,0,46
"16782",4,1,49
"16784",2,0,50
"16785",4,1,29
"16786",3,0,47
"16787",1,0,57
"16788",4,0,38
"16789",4,0,27
"16790",3,0,30
"16792",4,0,58
"16793",3,0,58
"16794",3,0,46
"16795",3,0,62
"16796",3,0,52
"16797",3,1,39
"16798",3,0,35
"16799",4,0,34
"16800",4,0,50
"16801",4,0,54
"16802",3,0,38
"16803",4,0,50
"16804",4,0,60
"16805",4,0,45
"16806",4,0,50
"16807",4,0,28
"16808",4,0,33
"16809",4,0,57
"16810",4,0,43
"16811",4,0,40
"16812",4,0,30
"16813",4,0,57
"16815",4,0,48
"16816",3,0,32
"16817",4,0,46
"16818",4,0,58
"16819",3,0,33
"16822",4,0,60
"16823",2,1,49
"16824",3,0,43
"16826",3,1,59
"16827",3,0,52
"16828",2,0,55
"16829",3,0,58
"16830",4,0,50
"16831",2,0,55
"16832",3,0,46
"16833",2,0,60
"16834",3,0,36
"16835",4,0,44
"16836",4,0,46
"16838",3,0,53
"16839",1,0,28
"16840",3,0,42
"16841",4,0,63
"16842",4,1,29
"16843",2,0,50
"16844",4,0,40
"16845",4,0,54
"16846",3,0,45
"16849",4,0,41
"16850",4,0,28
"16851",4,0,53
"16853",4,0,53
"16854",3,0,33
"16855",3,0,57
"16856",3,0,64
"16857",4,0,50
"16858",4,0,37
"16859",4,0,33
"16860",4,0,35
"16861",4,0,33
"16862",4,0,44
"16863",4,1,39
"16864",4,0,54
"16865",4,0,52
"16866",4,1,49
"16867",4,0,31
"16868",4,0,32
"16869",2,0,45
"16870",4,0,53
"16872",3,1,49
"16873",4,0,40
"16875",4,0,62
"16876",3,0,31
"16877",4,0,61
"16878",4,0,32
"16879",4,0,42
"16880",4,0,33
"16881",3,0,27
"16882",4,0,42
"16883",3,0,61
"16884",3,0,63
"16886",3,0,25
"16887",3,0,62
"16888",4,0,58
"16889",4,0,43
"16890",4,0,62
"16891",4,1,49
"16892",3,0,62
"16894",1,0,48
"16895",3,0,51
"16896",4,0,47
"16897",4,0,34
"16898",4,0,63
"16899",4,0,56
"16900",4,0,36
"16901",4,0,56
"16902",1,0,56
"16906",4,0,48
"16908",4,0,37
"16909",2,0,40
"16910",4,0,35
"16911",4,0,35
"16912",4,0,27
"16913",4,0,48
"16914",4,0,42
"16916",4,0,32
"16918",4,0,33
"16920",4,0,45
"16921",4,0,33
"16922",4,0,40
"16923",4,0,48
"16924",3,0,36
"16925",3,0,26
"16926",4,0,46
"16928",3,0,36
"16929",4,0,40
"16930",3,1,49
"16931",4,0,28
"16933",4,0,25
"16934",3,0,28
"16935",4,0,51
"16936",3,0,52
"16937",4,0,25
"16938",4,0,54
"16939",3,0,33
"16940",4,0,35
"16947",4,0,48
"16948",4,0,32
"16949",4,0,42
"16950",4,0,34
"16951",4,0,45
"16952",4,0,32
"16953",4,0,38
"16954",4,0,28
"16956",4,0,40
"16957",4,0,25
"16958",3,0,27
"16959",3,0,37
"16960",4,0,45
"16963",4,0,42
"16964",3,0,27
"16965",4,0,55
"16966",4,0,26
"16967",4,0,44
"16968",4,0,35
"16970",3,0,38
"16971",3,1,39
"16972",4,0,56
"16973",4,0,61
"16974",3,0,50
"16975",4,0,51
"16976",2,0,42
"16977",4,0,47
"16980",3,0,38
"16981",3,0,52
"16982",3,0,58
"16983",3,0,64
"16984",3,0,55
"16985",4,0,50
"16987",4,1,29
"16988",3,0,48
"16989",3,0,35
"16990",3,0,38
"16991",4,0,43
"16993",3,0,45
"16994",3,0,41
"16995",4,0,54
"16996",4,0,50
"17000",4,0,28
"17002",4,0,35
"17003",4,0,32
"17004",4,0,54
"17005",4,0,57
"17006",4,0,37
"17007",4,0,42
"17008",4,0,28
"17010",4,0,31
"17011",4,0,60
"17013",3,0,42
"17014",4,0,58
"17015",4,0,25
"17016",4,0,42
"17017",4,0,34
"17018",4,0,48
"17019",4,0,42
"17020",3,0,32
"17021",1,1,49
"17022",3,0,51
"17023",4,0,52
"17024",3,0,38
"17025",4,1,39
"17026",4,0,32
"17027",4,0,35
"17028",4,0,30
"17030",4,0,33
"17031",4,1,29
"17032",3,0,47
"17033",3,0,35
"17035",2,0,35
"17037",4,0,25
"17038",3,0,40
"17039",4,0,43
"17040",4,0,35
"17041",3,0,40
"17042",3,0,52
"17043",4,0,40
"17044",3,0,51
"17045",4,0,38
"17047",2,0,35
"17048",4,0,55
"17050",4,0,30
"17051",4,0,47
"17053",4,0,54
"17054",4,0,50
"17055",4,0,57
"17059",4,0,30
"17062",4,0,33
"17064",4,0,45
"17065",2,0,36
"17066",4,1,39
"17067",4,0,62
"17068",1,0,37
"17072",4,0,27
"17073",4,0,56
"17074",4,0,33
"17075",4,0,42
"17076",4,0,54
"17077",3,0,25
"17078",4,0,48
"17079",4,0,62
"17080",4,0,60
"17081",3,0,45
"17082",3,0,47
"17083",3,0,31
"17084",4,0,43
"17085",4,0,52
"17087",3,0,44
"17088",3,0,43
"17089",4,0,42
"17090",4,0,34
"17091",4,0,38
"17092",4,0,35
"17093",4,0,60
"17094",4,0,60
"17095",4,0,48
"17096",4,0,41
"17097",3,0,28
"17098",4,0,52
"17100",3,1,29
"17101",3,0,28
"17102",3,0,43
"17104",4,0,40
"17105",3,0,30
"17106",4,0,33
"17107",3,0,38
"17108",4,0,40
"17109",3,0,38
"17110",3,0,35
"17111",4,0,40
"17112",4,0,42
"17113",2,0,35
"17114",4,0,25
"17115",4,0,43
"17116",4,0,48
"17117",4,0,32
"17118",4,1,49
"17119",3,1,39
"17120",4,0,30
"17121",4,0,31
"17122",3,0,42
"17123",4,0,56
"17124",4,1,29
"17125",4,0,37
"17126",4,0,50
"17127",4,0,25
"17128",4,0,60
"17130",4,0,57
"17132",4,0,61
"17134",4,0,61
"17135",3,0,33
"17136",4,0,32
"17137",4,0,35
"17138",4,0,27
"17139",3,0,32
"17142",4,0,25
"17143",4,1,49
"17144",3,0,33
"17145",4,0,54
"17146",4,1,29
"17147",3,0,42
"17148",4,0,45
"17149",4,0,31
"17150",4,0,57
"17151",4,0,44
"17153",4,0,55
"17154",4,0,43
"17155",2,1,29
"17156",4,0,47
"17157",4,0,30
"17160",4,0,35
"17162",4,0,52
"17163",3,0,62
"17164",4,0,55
"17165",4,0,31
"17166",4,0,43
"17167",4,0,51
"17168",4,0,35
"17169",4,0,45
"17171",4,0,30
"17172",4,0,53
"17173",4,0,60
"17174",4,0,44
"17175",4,0,63
"17176",4,0,54
"17177",4,0,52
"17178",4,1,49
"17179",4,1,49
"17180",3,0,63
"17181",4,0,26
"17182",4,0,40
"17183",4,0,50
"17184",4,0,52
"17185",3,1,29
"17186",4,0,28
"17188",4,0,57
"17189",4,0,64
"17190",3,0,30
"17191",4,0,34
"17192",4,0,38
"17193",4,0,51
"17194",4,0,62
"17196",4,0,28
"17197",3,0,62
"17200",3,0,47
"17201",4,0,50
"17202",3,0,45
"17203",4,0,36
"17204",4,0,43
"17205",3,0,34
"17206",4,0,56
"17207",4,0,62
"17208",4,0,32
"17209",4,0,33
"17210",4,0,57
"17211",4,0,41
"17212",4,0,37
"17213",3,0,48
"17214",4,0,35
"17215",4,0,58
"17216",3,0,26
"17217",4,0,30
"17218",4,0,47
"17220",4,0,25
"17221",3,0,47
"17222",4,0,32
"17224",4,0,30
"17225",2,0,60
"17227",3,1,49
"17228",3,0,45
"17229",3,0,55
"17230",3,0,41
"17231",4,0,36
"17232",3,0,31
"17233",3,0,30
"17235",4,0,33
"17236",4,0,40
"17237",4,0,53
"17238",3,0,43
"17239",4,0,47
"17241",3,0,43
"17242",3,0,33
"17243",4,0,54
"17244",2,0,50
"17246",4,0,57
"17247",3,0,32
"17248",4,0,48
"17249",4,0,37
"17250",4,0,54
"17251",4,0,35
"17253",4,0,47
"17254",4,1,29
"17255",3,0,47
"17256",4,0,54
"17257",4,0,41
"17258",4,1,59
"17260",4,1,59
"17262",4,0,52
"17266",4,0,48
"17267",4,0,35
"17268",4,0,44
"17269",4,0,26
"17270",4,0,30
"17272",4,0,25
"17274",4,0,30
"17275",4,0,62
"17276",4,0,36
"17277",4,1,49
"17278",4,0,53
"17279",4,0,31
"17280",4,0,44
"17282",4,0,32
"17283",4,0,40
"17284",4,0,25
"17285",4,0,37
"17287",4,1,39
"17288",4,0,47
"17289",3,0,62
"17290",4,0,64
"17291",4,0,54
"17292",4,0,52
"17293",3,0,60
"17294",3,0,50
"17296",3,0,55
"17298",4,0,61
"17299",4,1,49
"17300",4,0,61
"17301",4,0,40
"17302",4,0,50
"17303",3,0,45
"17304",1,0,40
"17306",3,0,60
"17307",4,0,60
"17309",3,0,55
"17310",4,0,36
"17311",4,0,47
"17312",1,0,52
"17313",4,0,34
"17315",4,0,62
"17316",4,0,53
"17317",4,0,56
"17319",4,0,50
"17320",4,0,55
"17322",2,1,49
"17323",1,0,50
"17324",4,0,35
"17325",4,0,41
"17326",4,0,48
"17327",4,0,43
"17328",4,0,40
"17329",3,0,45
"17330",4,0,50
"17331",3,0,46
"17332",1,0,35
"17333",2,0,28
"17336",4,0,40
"17339",3,0,47
"17340",4,0,42
"17341",4,0,42
"17342",4,0,38
"17343",4,0,58
"17345",4,0,45
"17346",4,0,42
"17347",3,0,54
"17348",4,1,39
"17349",1,0,55
"17350",1,0,48
"17351",3,0,35
"17352",3,0,57
"17353",2,0,46
"17354",3,0,30
"17355",4,0,32
"17356",3,0,60
"17357",3,0,48
"17358",2,0,63
"17359",3,1,59
"17360",3,0,57
"17361",3,0,50
"17362",2,0,62
"17363",3,0,53
"17364",3,0,35
"17365",2,0,62
"17366",4,0,60
"17367",4,0,50
"17368",2,0,54
"17370",2,0,45
"17371",1,0,38
"17372",4,0,42
"17373",2,0,50
"17374",2,0,60
"17375",2,0,35
"17377",3,0,30
"17379",4,0,58
"17381",1,1,39
"17382",3,0,60
"17383",2,0,25
"17384",4,0,40
"17385",4,0,45
"17386",4,0,31
"17387",2,0,60
"17388",3,0,50
"17389",3,0,45
"17390",3,0,48
"17391",2,0,56
"17392",2,0,60
"17395",4,0,55
"17396",3,0,60
"17397",4,0,55
"17398",4,0,55
"17399",3,0,50
"17400",2,0,44
"17401",2,0,60
"17402",3,1,29
"17403",3,0,42
"17404",4,0,60
"17405",3,0,35
"17406",3,0,42
"17407",3,0,42
"17408",3,0,60
"17409",4,0,50
"17410",4,0,55
"17412",3,0,35
"17413",3,0,45
"17414",4,0,42
"17415",1,0,50
"17416",3,0,33
"17417",2,0,45
"17418",1,1,39
"17419",1,0,50
"17421",4,0,58
"17422",4,0,56
"17423",4,0,57
"17426",4,0,53
"17428",1,0,57
"17429",4,0,38
"17430",4,0,50
"17433",3,0,62
"17434",3,0,52
"17436",4,0,42
"17437",3,0,45
"17440",1,0,56
"17441",1,0,48
"17442",1,0,52
"17443",3,0,38
"17444",1,0,60
"17445",3,0,42
"17446",4,0,42
"17447",4,0,50
"17448",4,0,48
"17450",3,0,40
"17451",4,0,40
"17452",1,0,50
"17455",4,0,45
"17456",1,0,42
"17458",4,0,41
"17460",3,0,40
"17463",3,0,33
"17464",4,0,47
"17465",1,0,60
"17468",3,0,37
"17469",2,0,58
"17470",4,0,32
"17471",2,0,60
"17472",4,1,29
"17473",4,0,45
"17474",3,0,27
"17475",4,0,28
"17476",4,0,51
"17477",3,0,43
"17478",4,0,63
"17481",4,0,45
"17482",4,0,40
"17483",4,0,50
"17486",3,0,60
"17487",3,0,45
"17488",3,0,38
"17490",3,0,26
"17492",3,0,35
"17494",3,0,31
"17495",4,0,30
"17496",4,0,38
"17497",3,0,40
"17498",4,0,43
"17500",4,0,27
"17501",1,0,60
"17502",4,0,41
"17503",4,0,40
"17504",3,0,47
"17505",4,0,38
"17506",3,0,46
"17507",2,0,45
"17508",3,0,28
"17510",2,0,32
"17512",3,0,44
"17513",3,0,50
"17514",2,0,56
"17515",3,1,49
"17517",2,0,64
"17518",2,0,63
"17519",3,0,44
"17520",3,0,35
"17521",3,1,49
"17522",3,0,28
"17523",4,0,43
"17524",4,0,45
"17525",3,0,35
"17527",4,0,42
"17528",4,0,43
"17529",4,0,55
"17530",4,0,51
"17531",4,0,52
"17532",3,0,40
"17533",4,1,29
"17535",3,0,50
"17536",2,1,39
"17537",4,0,45
"17538",4,0,47
"17539",2,0,55
"17540",4,1,59
"17541",4,0,38
"17542",4,0,53
"17543",3,0,27
"17544",3,1,49
"17545",2,0,50
"17547",4,0,50
"17548",3,0,46
"17549",3,0,63
"17550",4,0,47
"17551",4,0,40
"17552",3,0,54
"17553",4,0,28
"17554",4,0,48
"17556",3,0,31
"17558",4,0,53
"17559",3,0,62
"17560",4,0,54
"17562",2,0,38
"17563",4,0,48
"17564",3,0,32
"17565",1,1,39
"17566",2,0,30
"17567",4,0,48
"17568",1,0,45
"17569",4,1,39
"17570",4,0,51
"17571",4,0,54
"17572",2,0,45
"17573",4,0,42
"17574",3,0,45
"17575",2,0,40
"17576",3,0,34
"17577",2,0,52
"17578",2,0,35
"17579",3,0,55
"17580",3,0,50
"17581",3,0,50
