"","Meaning","NineEnd","Age"
"7726",1,0,43
"7727",4,0,36
"7728",4,0,41
"7729",2,0,38
"7731",4,1,29
"7732",4,0,30
"7735",3,0,63
"7736",4,0,54
"7737",2,0,26
"7738",3,0,43
"7739",3,0,60
"7740",4,0,41
"7741",2,0,45
"7742",4,0,53
"7743",3,0,33
"7744",3,0,36
"7745",4,0,28
"7747",3,0,32
"7748",4,0,33
"7750",4,0,36
"7751",4,0,44
"7752",1,0,52
"7753",4,0,56
"7755",4,0,31
"7756",3,0,33
"7758",2,0,42
"7759",1,0,52
"7760",3,0,52
"7762",4,0,30
"7763",2,0,48
"7764",1,1,39
"7767",2,1,49
"7769",4,0,52
"7770",4,0,30
"7771",4,0,54
"7772",4,0,41
"7777",3,0,32
"7778",2,0,64
"7779",3,0,38
"7781",2,0,54
"7782",3,0,60
"7783",2,0,57
"7785",4,1,49
"7787",3,0,35
"7788",4,0,34
"7789",4,0,56
"7790",4,0,28
"7791",4,0,38
"7792",3,0,63
"7794",4,1,49
"7795",4,0,47
"7796",4,0,47
"7797",2,0,44
"7798",3,0,40
"7804",3,0,35
"7805",1,0,37
"7806",3,0,42
"7808",4,1,49
"7809",1,1,29
"7810",4,0,41
"7811",4,0,52
"7812",4,0,25
"7813",4,1,59
"7814",3,0,58
"7815",4,0,41
"7816",3,0,31
"7819",4,1,39
"7820",3,0,47
"7822",4,0,28
"7825",1,0,54
"7827",4,0,43
"7829",4,0,52
"7830",2,0,38
"7832",1,0,33
"7833",4,0,36
"7835",3,0,32
"7836",4,0,50
"7838",1,0,41
"7839",3,0,40
"7840",3,0,64
"7841",4,0,41
"7842",4,0,44
"7843",4,0,57
"7844",4,0,47
"7845",3,1,59
"7846",4,0,33
"7847",2,0,41
"7848",4,0,40
"7849",3,0,55
"7850",3,0,46
"7851",3,0,33
"7853",3,0,58
"7854",2,0,31
"7856",2,0,53
"7857",4,0,44
"7858",4,0,33
"7859",2,0,35
"7860",4,0,60
"7861",4,0,45
"7862",4,0,41
"7863",3,0,56
"7864",2,0,33
"7865",1,0,25
"7867",3,0,32
"7868",3,0,45
"7869",4,0,44
"7873",4,1,59
"7875",4,0,56
"7876",3,0,45
"7877",3,1,59
"7878",3,0,25
"7879",3,1,39
"7880",4,0,34
"7881",3,0,43
"7882",3,0,47
"7883",4,0,43
"7884",3,0,34
"7885",4,0,31
"7887",3,1,49
"7889",4,0,35
"7890",4,1,59
"7892",3,0,35
"7894",4,0,37
"7895",3,0,44
"7897",1,0,53
"7898",2,0,40
"7900",4,0,57
"7901",4,0,41
"7903",4,0,56
"7905",4,0,41
"7907",3,0,37
"7908",3,0,61
"7909",4,0,42
"7910",3,0,34
"7911",4,0,43
"7912",3,0,40
"7913",4,0,45
"7914",3,0,38
"7915",3,0,44
"7918",4,0,26
"7919",3,0,47
"7920",3,0,60
"7921",4,1,39
"7922",4,1,29
"7923",4,0,31
"7924",4,0,34
"7925",4,1,29
"7926",4,1,29
"7928",4,0,46
"7929",3,0,45
"7932",4,0,63
"7934",4,0,44
"7935",3,0,56
"7936",4,0,25
"7937",4,0,63
"7938",4,0,25
"7939",4,0,36
"7940",3,0,61
"7941",4,0,34
"7942",3,0,37
"7944",3,0,25
"7945",4,0,54
"7946",3,0,51
"7947",4,0,63
"7948",3,0,36
"7949",2,0,34
"7952",4,0,52
"7953",2,0,44
"7955",4,0,42
"7956",4,0,57
"7959",4,0,38
"7960",4,0,32
"7962",4,0,34
"7963",4,0,63
"7964",3,0,55
"7966",2,1,39
"7967",4,0,31
"7968",4,0,60
"7969",4,1,49
"7971",3,0,34
"7972",4,0,58
"7973",4,0,44
"7974",4,0,28
"7975",4,0,53
"7976",4,0,54
"7977",4,0,35
"7978",4,0,50
"7979",4,0,57
"7980",4,0,46
"7985",3,0,36
"7986",3,0,64
"7987",2,0,52
"7989",3,1,59
"7993",3,0,56
"7994",4,0,52
"7995",2,0,53
"7998",4,0,34
"8001",4,0,32
"8002",4,0,43
"8005",4,0,31
"8006",4,0,38
"8008",4,0,26
"8009",3,0,61
"8010",4,0,56
"8011",3,0,42
"8013",4,0,36
"8015",4,0,58
"8016",3,0,54
"8017",1,0,41
"8018",4,0,64
"8019",4,0,40
"8020",4,0,36
"8021",3,0,63
"8022",1,0,41
"8023",4,0,45
"8025",4,0,40
"8026",3,0,26
"8027",3,0,57
"8028",2,0,31
"8029",4,0,56
"8030",4,0,61
"8031",4,0,55
"8032",3,1,49
"8033",4,0,45
"8035",4,0,26
"8036",4,0,63
"8037",2,1,59
"8038",4,0,42
"8040",3,0,26
"8041",3,0,44
"8042",3,0,47
"8043",3,0,60
"8044",4,0,41
"8045",4,0,36
"8046",3,0,42
"8047",4,1,39
"8048",4,1,49
"8049",4,0,60
"8050",3,1,29
"8051",4,0,25
"8052",3,0,42
"8053",4,0,41
"8054",3,0,48
"8055",4,0,41
"8056",3,0,27
"8058",3,0,64
"8059",3,0,35
"8061",4,0,46
"8062",2,0,27
"8063",1,0,40
"8064",4,0,50
"8065",4,0,46
"8066",4,0,41
"8067",3,0,60
"8068",2,0,52
"8069",4,0,27
"8070",4,1,29
"8071",1,0,27
"8072",4,0,30
"8073",3,0,28
"8074",4,0,37
"8075",4,0,45
"8076",4,1,39
"8077",4,0,32
"8078",4,0,47
"8079",3,0,50
"8080",3,0,55
"8081",4,0,42
"8082",4,0,28
"8083",4,0,43
"8084",4,0,44
"8085",4,0,26
"8086",3,0,35
"8087",4,0,55
"8088",3,0,38
"8089",4,0,45
"8091",4,0,34
"8092",4,0,62
"8093",2,0,52
"8095",2,0,50
"8097",4,0,32
"8098",4,0,48
"8101",4,0,48
"8102",3,0,43
"8104",4,0,53
"8107",4,0,41
"8108",3,0,43
"8109",3,0,40
"8110",4,0,26
"8111",3,0,51
"8114",3,0,31
"8115",3,0,60
"8117",4,0,63
"8118",3,0,44
"8119",3,0,48
"8123",3,1,29
"8124",2,0,50
"8125",3,0,31
"8126",3,0,35
"8127",3,0,33
"8128",4,0,28
"8129",3,0,37
"8130",4,0,42
"8131",3,0,27
"8132",3,0,45
"8133",2,0,37
"8134",3,0,44
"8136",4,0,36
"8137",3,1,29
"8138",4,0,40
"8139",4,0,40
"8141",4,0,45
"8142",3,0,58
"8143",3,0,60
"8144",2,0,35
"8145",3,0,36
"8146",3,0,40
"8148",4,0,45
"8149",3,0,61
"8150",4,0,42
"8151",4,1,29
"8152",4,0,56
"8154",4,0,46
"8155",4,0,35
"8156",3,0,36
"8158",3,1,59
"8160",4,0,50
"8161",4,0,44
"8162",4,0,54
"8163",4,0,41
"8164",3,0,55
"8165",4,1,39
"8166",4,0,36
"8167",3,0,47
"8168",4,0,40
"8169",4,0,53
"8171",4,0,50
"8172",4,0,35
"8173",3,0,54
"8174",3,0,51
"8175",4,0,44
"8176",4,0,58
"8177",4,0,38
"8178",4,0,51
"8179",4,0,51
"8180",4,0,56
"8183",3,0,47
"8184",3,0,27
"8185",2,0,45
"8186",2,0,33
"8187",3,0,38
"8189",1,0,56
"8190",2,0,27
"8191",4,0,47
"8192",3,0,37
"8193",3,0,35
"8194",3,0,37
"8195",4,0,45
"8196",4,0,28
"8197",2,0,25
"8198",4,0,34
"8199",4,0,64
"8200",2,1,29
"8201",4,0,42
"8204",3,0,40
"8205",4,0,34
"8206",4,1,29
"8208",2,0,43
"8210",4,0,63
"8212",2,1,59
"8213",4,1,39
"8214",3,1,59
"8216",4,1,59
"8217",4,1,29
"8218",2,1,39
"8219",4,0,33
"8221",4,1,29
"8222",2,0,45
"8224",3,0,27
"8225",2,0,57
"8226",2,0,30
"8227",2,0,34
"8229",4,0,27
"8230",4,1,59
"8232",4,0,37
"8233",4,0,35
"8234",3,0,36
"8235",4,0,40
"8237",4,1,39
"8238",2,0,51
"8239",2,0,42
"8240",2,0,28
"8241",3,0,36
"8242",4,0,32
"8244",4,0,57
"8245",4,0,62
"8246",3,0,28
"8247",3,1,29
"8248",3,1,29
"8249",4,0,52
"8250",3,0,38
"8251",1,0,46
"8252",4,0,31
"8253",4,0,52
"8254",4,0,40
"8255",3,0,38
"8257",4,0,30
"8260",4,0,41
"8262",4,0,30
"8263",4,0,35
"8264",3,1,29
"8265",3,1,29
"8266",4,0,35
"8267",4,0,58
"8268",3,0,40
"8269",3,0,28
"8270",4,0,36
"8272",3,0,30
"8273",4,0,33
"8274",3,1,29
"8275",3,0,50
"8276",4,0,62
"8277",4,0,36
"8278",4,0,27
"8279",3,0,52
"8280",3,0,60
"8282",2,0,42
"8284",4,1,39
"8285",2,0,31
"8287",2,0,62
"8288",2,0,40
"8290",4,0,26
"8292",3,1,59
"8294",4,1,59
"8295",1,1,59
"8296",4,0,28
"8297",4,1,39
"8300",4,0,35
"8301",3,0,47
"8302",4,0,27
"8304",4,1,39
"8305",3,0,52
"8307",,0,31
"8311",4,0,26
"8312",3,0,43
"8313",2,0,30
"8314",2,0,42
"8315",3,0,35
"8316",3,1,29
"8317",4,0,48
"8318",3,0,61
"8319",2,1,59
"8320",2,0,61
"8322",3,0,32
"8323",4,0,27
"8324",4,0,43
"8325",4,0,58
"8326",4,1,39
"8327",3,0,53
"8328",3,0,60
"8329",1,0,27
"8330",2,0,40
"8331",2,0,36
"8332",1,0,42
"8333",4,0,60
"8334",1,0,38
"8335",1,0,58
"8336",3,0,45
"8337",1,0,26
"8338",3,0,64
"8339",1,0,34
"8340",3,0,36
"8341",4,0,64
"8342",1,0,26
"8343",2,0,40
"8344",2,0,26
"8345",2,0,53
"8346",1,0,33
"8347",2,0,44
"8348",2,0,38
"8349",3,0,27
"8351",4,0,28
"8352",4,0,25
"8353",2,0,52
"8354",2,0,55
"8355",2,0,37
"8356",3,0,32
"8357",2,0,50
"8358",3,0,42
"8360",2,0,62
"8361",4,0,45
"8362",4,0,45
"8364",3,0,33
"8365",4,0,37
"8367",3,0,33
"8368",4,0,43
"8370",3,0,55
"8372",3,0,47
"8374",3,0,58
"8376",4,0,40
"8377",2,0,33
"8379",4,1,59
"8380",2,0,48
"8381",3,1,39
"8382",2,0,32
"8384",4,0,25
"8385",2,0,40
"8386",3,1,39
"8387",4,0,46
"8389",3,0,48
"8390",3,0,30
"8391",4,0,36
"8393",4,0,35
"8395",4,0,45
"8396",4,0,42
"8398",4,0,28
"8399",4,1,39
"8400",4,0,48
"8402",4,0,42
"8403",4,0,52
"8406",4,0,33
"8407",4,0,37
"8409",3,1,39
"8410",3,0,30
"8412",4,0,25
"8413",4,1,29
"8414",4,1,59
"8415",3,0,55
"8416",3,0,48
"8417",4,0,46
"8418",2,0,56
"8419",4,0,43
"8421",1,0,25
"8422",2,0,35
"8424",4,0,45
"8429",4,0,36
"8431",4,1,29
"8432",2,0,32
"8433",4,0,42
"8434",4,0,44
"8435",4,0,30
"8437",4,0,63
"8438",3,0,37
"8439",4,1,29
"8440",4,0,44
"8441",4,0,34
"8442",2,1,59
"8445",4,0,36
"8446",4,0,26
"8448",2,0,50
"8449",3,0,33
"8450",2,0,26
"8451",2,0,36
"8452",4,0,46
"8453",2,0,44
"8457",2,0,42
"8458",3,0,27
"8459",3,0,43
"8460",2,0,34
"8463",2,1,39
"8464",3,0,38
"8465",3,0,53
"8466",3,0,37
"8467",4,1,29
"8468",3,0,58
"8469",3,0,36
"8470",2,0,27
"8473",2,0,40
"8476",4,0,31
"8477",3,0,40
"8478",3,1,29
"8479",4,0,25
"8480",3,0,37
"8481",4,0,50
"8482",3,0,27
"8483",3,0,45
"8484",4,0,50
"8485",4,0,31
"8486",4,0,40
"8488",3,0,42
"8489",4,0,60
"8490",4,0,35
"8494",3,0,50
"8495",3,0,41
"8496",4,0,38
"8497",4,1,29
"8498",3,0,28
"8499",4,0,61
"8500",4,0,32
"8501",4,0,57
"8502",3,0,38
"8504",4,1,39
"8506",3,0,27
"8507",2,1,59
"8508",3,0,41
"8509",4,1,59
"8511",1,0,36
"8514",3,0,35
"8515",3,0,50
"8517",2,0,62
"8518",4,0,45
"8519",4,0,25
"8521",4,0,35
"8522",3,0,43
"8528",2,0,50
"8529",4,0,44
"8532",2,1,59
"8533",3,0,55
"8536",2,0,44
"8537",3,1,29
"8538",3,0,27
"8539",3,1,29
"8540",2,0,35
"8541",1,0,37
"8543",1,0,44
"8544",1,0,33
"8545",2,0,34
"8546",1,0,38
"8550",3,0,48
"8551",4,0,60
"8552",3,0,40
"8553",4,0,60
"8554",4,0,34
"8555",2,0,50
"8556",4,0,38
"8557",4,1,29
"8558",4,0,52
"8559",4,0,58
"8560",4,1,39
"8562",3,0,26
"8563",4,0,28
"8564",4,0,52
"8565",2,0,48
"8566",3,0,53
"8568",4,0,37
"8570",3,1,59
"8571",4,1,39
"8572",4,0,40
"8573",4,1,39
"8574",2,0,60
"8575",4,0,53
"8576",3,0,62
"8577",2,1,39
"8578",3,0,43
"8579",4,0,37
"8580",4,0,26
"8581",3,0,45
"8583",3,0,63
"8586",2,0,53
"8587",4,0,47
"8588",2,0,35
"8589",4,0,30
"8590",3,0,34
"8591",4,0,30
"8593",1,0,44
"8594",3,0,34
"8595",1,0,33
"8597",2,0,44
"8598",2,0,44
"8599",3,0,55
"8601",4,0,42
"8602",3,0,38
"8603",2,0,45
"8605",1,0,62
"8606",4,0,46
"8607",3,0,40
"8609",4,0,33
"8610",3,0,50
"8611",4,0,62
"8612",4,0,36
"8613",3,0,52
"8614",4,0,36
"8615",3,0,28
"8616",4,0,35
"8618",4,0,46
"8620",3,0,60
"8621",4,0,30
"8622",4,0,44
"8623",4,0,54
"8624",4,0,26
"8625",3,0,28
"8626",4,0,37
"8627",3,0,42
"8628",4,0,38
"8629",4,0,40
"8631",3,0,34
"8632",4,0,46
"8633",4,0,32
"8634",4,0,34
"8635",4,0,26
"8636",3,0,42
"8637",4,0,36
"8638",3,0,38
"8639",4,0,30
"8640",4,0,62
"8643",4,0,56
"8645",3,1,29
"8646",3,0,43
"8647",4,0,56
"8648",3,0,35
"8649",4,1,39
"8650",3,0,54
"8652",4,0,61
"8653",4,0,28
"8655",3,1,39
"8656",4,0,35
"8657",4,0,50
"8658",3,0,44
"8659",4,0,34
"8660",3,0,63
"8661",4,0,60
"8662",4,0,61
"8663",4,1,29
"8665",4,0,32
"8666",4,1,59
"8668",4,0,46
"8669",4,0,32
"8670",4,0,36
"8671",4,0,57
"8672",4,0,27
"8673",4,0,63
"8674",4,0,54
"8675",3,0,38
"8676",4,0,30
"8677",3,0,37
"8678",4,0,27
"8679",3,0,35
"8680",2,0,61
"8681",3,0,50
"8682",4,0,45
"8683",4,0,30
"8684",4,0,34
"8685",3,0,38
"8686",4,0,44
"8688",4,0,62
"8689",3,0,48
"8690",4,0,54
"8692",4,0,42
"8693",4,0,35
"8694",3,0,27
"8695",4,0,30
"8696",3,0,32
"8697",4,0,45
"8699",3,0,38
"8700",4,0,28
"8701",3,0,47
"8702",4,0,26
"8703",4,0,37
"8704",4,0,55
"8706",4,0,27
"8707",4,0,25
"8708",3,0,50
"8709",4,0,50
"8711",4,0,30
"8712",1,0,58
"8714",4,1,29
"8715",2,0,25
"8716",4,0,36
"8717",3,0,48
"8718",4,0,54
"8719",4,0,30
"8720",4,0,28
"8721",4,0,52
"8722",4,0,40
"8723",4,0,60
"8724",4,0,30
"8725",3,1,49
"8726",2,0,44
"8727",4,0,58
"8729",4,0,60
"8730",2,0,60
"8732",3,0,40
"8734",2,0,27
"8736",3,0,63
"8737",3,0,35
"8738",4,0,47
"8739",3,0,26
"8740",3,1,29
"8741",4,0,44
"8743",2,0,53
"8744",4,0,33
"8745",4,0,26
"8746",2,0,32
"8747",3,0,35
"8748",4,0,42
"8750",4,0,44
"8751",4,1,39
"8752",2,0,56
"8754",4,0,25
"8755",4,0,51
"8757",3,0,27
"8759",3,0,57
"8760",3,1,39
"8761",4,0,37
"8762",3,1,59
"8763",2,0,61
"8764",3,0,48
"8766",4,1,39
"8768",2,0,58
"8769",3,0,40
"8770",4,0,62
"8771",2,0,60
"8772",4,0,27
"8773",3,0,55
"8774",4,0,40
"8780",2,0,40
"8781",4,0,51
"8782",4,0,38
"8786",4,0,30
"8787",4,0,31
"8788",4,1,29
"8789",4,1,29
"8790",3,0,55
"8791",4,0,40
"8793",4,0,56
"8794",1,0,62
"8795",1,0,56
"8796",1,0,43
"8798",1,0,30
"8800",3,0,32
"8801",4,0,27
"8802",2,0,42
"8803",2,0,28
"8804",3,0,37
"8805",1,0,60
"8806",2,0,28
"8807",2,0,42
"8808",1,0,63
"8809",1,0,36
"8810",2,0,37
"8812",2,0,61
"8813",4,0,36
"8814",4,0,56
"8815",4,0,51
"8817",3,0,33
"8818",3,0,51
"8819",4,0,35
"8820",4,0,25
"8822",2,0,42
"8823",2,0,32
"8825",2,0,44
"8826",4,0,52
"8827",4,0,48
"8828",4,0,47
"8829",1,0,62
"8830",3,0,28
"8831",4,0,38
"8832",3,0,61
"8833",3,0,61
"8835",1,0,58
"8836",4,0,37
"8837",3,0,32
"8838",2,0,45
"8839",1,0,30
"8840",1,0,36
"8841",4,0,30
"8843",2,1,39
"8845",3,0,52
"8846",3,0,53
"8847",3,0,48
"8848",2,0,38
"8849",2,1,39
"8850",2,0,47
"8851",2,0,64
"8852",2,0,26
"8853",2,0,62
"8856",4,1,49
"8857",4,0,60
"8859",4,0,46
"8860",4,0,38
"8861",2,0,38
"8863",4,0,41
"8867",,0,40
"8869",4,0,51
"8870",4,0,28
"8871",3,0,45
"8872",1,0,30
"8873",3,1,39
"8874",4,1,29
"8875",3,0,27
"8876",3,0,42
"8878",3,0,38
"8879",4,0,48
"8880",3,0,48
"8881",3,0,33
"8882",4,0,43
"8884",4,0,28
"8885",4,0,38
"8887",3,0,40
"8888",2,0,63
"8889",2,0,56
"8890",3,0,58
"8891",3,0,37
"8892",3,0,42
"8893",3,1,29
"8894",3,0,47
"8895",3,0,40
"8898",2,0,27
"8899",4,1,29
"8901",4,0,33
"8902",4,0,55
"8904",4,0,52
"8905",4,0,35
"8907",4,0,44
"8908",4,0,52
"8909",3,0,52
"8910",4,0,55
"8912",2,0,28
"8913",4,1,39
"8915",4,0,32
"8916",4,0,31
"8917",4,1,29
"8918",4,0,43
"8919",3,0,46
"8920",3,0,46
"8921",4,0,28
"8922",3,1,59
"8924",3,1,39
"8925",4,0,30
"8928",4,0,27
"8929",3,0,35
"8930",3,0,45
"8931",4,0,27
"8932",4,0,33
"8933",3,0,42
"8934",2,0,57
"8935",3,0,36
"8937",2,0,25
"8938",4,0,38
"8939",4,0,35
"8940",3,0,30
"8943",3,0,40
"8944",3,0,52
"8945",3,0,47
"8947",4,0,64
"8949",4,1,39
"8950",3,0,31
"8951",4,0,48
"8952",3,0,55
"8953",4,0,40
"8955",4,0,26
"8956",4,0,37
"8957",3,0,43
"8959",3,1,29
"8960",2,1,39
"8962",3,0,47
"8963",4,0,36
"8964",3,1,49
"8965",4,0,26
"8966",4,0,35
"8967",3,0,40
"8968",3,1,39
"8969",3,0,60
"8970",3,0,28
"8971",4,0,38
"8972",3,0,34
"8973",3,0,55
"8974",3,0,62
"8975",4,0,41
"8976",4,0,37
"8977",4,0,28
"8978",4,0,40
"8979",3,0,43
"8982",4,1,49
"8983",4,1,59
"8984",4,0,31
"8985",4,0,32
"8986",4,1,29
"8987",4,0,28
"8988",3,0,56
"8989",2,0,25
"8990",3,0,34
"8991",4,0,52
"8992",4,0,40
"8995",4,0,34
"8996",4,0,26
"8997",3,0,28
"8998",3,0,45
"8999",3,0,46
"9000",2,0,37
"9002",3,0,42
"9003",3,0,51
"9004",3,0,35
"9007",3,0,63
"9009",3,0,35
"9010",4,0,44
"9011",3,1,29
"9012",4,0,51
"9014",4,0,54
"9015",3,1,29
"9016",2,0,60
"9018",2,0,26
"9020",2,0,32
"9022",2,0,44
"9023",1,0,30
"9024",4,1,49
"9025",4,0,26
"9028",3,0,62
"9029",4,0,35
"9030",3,0,52
"9031",3,0,51
"9032",3,0,34
"9033",4,0,32
"9035",4,0,28
"9036",4,0,44
"9037",4,0,26
"9038",3,0,30
"9039",4,0,40
"9040",4,0,62
"9041",4,0,45
"9043",4,0,61
"9044",4,0,51
"9046",4,0,54
"9049",3,0,41
"9050",4,0,26
"9051",4,0,36
"9052",1,0,57
"9054",4,0,27
"9055",2,0,28
"9056",2,0,32
"9057",3,0,43
"9058",2,0,37
"9059",4,0,35
"9061",4,0,38
"9062",4,0,47
"9063",4,0,43
"9065",2,0,53
"9066",2,0,35
"9068",4,0,45
"9070",1,0,50
"9072",4,0,35
"9073",4,0,40
"9075",3,0,35
"9076",2,0,25
"9077",3,0,33
"9078",4,0,52
"9079",4,0,40
"9080",4,0,43
"9083",4,0,25
"9086",4,0,34
"9087",1,0,58
"9088",3,1,29
"9089",4,0,27
"9090",4,0,41
"9091",4,0,46
"9093",3,0,63
"9097",3,0,30
"9098",2,0,37
"9099",4,0,56
"9100",4,0,55
"9101",4,0,63
"9105",4,0,26
"9106",4,1,39
"9107",3,0,43
"9108",3,0,60
"9109",4,0,45
"9110",4,0,55
"9113",4,0,25
"9115",2,1,39
"9116",4,0,63
"9117",3,0,35
"9118",3,0,56
"9119",4,0,41
"9120",4,0,48
"9121",1,1,59
"9122",4,0,26
"9123",4,0,35
"9124",2,0,58
"9125",4,0,27
"9126",4,0,34
"9127",4,0,40
"9128",4,0,32
"9130",4,1,29
"9132",3,0,30
"9133",4,0,46
"9134",3,0,38
"9135",4,0,36
"9136",4,1,49
"9138",3,1,39
"9140",2,0,45
"9142",4,0,56
"9143",2,0,45
"9145",4,0,54
"9146",4,0,47
"9148",4,0,35
"9150",4,0,31
"9151",3,0,28
"9152",3,0,58
"9153",4,0,55
"9154",4,0,34
"9156",4,0,42
"9157",4,0,28
"9159",4,0,35
"9161",4,0,41
"9163",4,0,35
"9165",4,0,63
"9166",2,0,61
"9167",4,0,25
"9168",3,0,63
"9169",3,1,49
"9170",3,0,32
"9171",3,0,40
"9172",4,0,48
"9173",4,0,28
"9175",3,0,56
"9176",4,0,33
"9179",3,0,42
"9180",3,0,35
"9181",3,1,49
"9182",4,0,27
"9183",3,0,43
"9184",4,0,48
"9187",3,0,40
"9190",3,0,31
"9191",2,0,35
"9192",2,0,52
"9193",2,0,35
"9194",1,0,25
"9196",3,0,38
"9197",4,0,48
"9198",3,0,61
"9199",4,0,63
"9200",4,0,51
"9202",4,0,32
"9203",2,0,60
"9204",3,0,32
"9205",3,0,45
"9206",3,0,44
"9207",3,0,60
"9208",3,0,38
"9209",3,0,58
"9210",3,0,62
"9211",4,0,50
"9212",4,1,49
"9215",1,0,64
"9217",4,0,63
"9218",4,0,33
"9219",4,0,40
"9220",3,0,27
"9222",3,0,42
"9223",3,0,35
"9225",4,0,42
"9226",4,0,43
"9227",4,0,26
"9228",4,0,61
"9229",4,0,36
"9230",4,0,34
"9231",4,0,61
"9232",4,1,59
"9233",4,1,39
"9234",4,1,29
"9235",3,0,40
"9236",4,0,25
"9237",4,0,27
"9238",2,0,60
"9240",4,1,29
"9241",4,0,42
"9242",4,0,43
"9243",4,0,33
"9244",4,0,26
"9245",4,0,51
"9246",4,0,62
"9247",4,0,46
"9249",4,0,45
"9250",4,0,31
"9251",4,0,28
"9252",4,0,33
"9254",4,0,61
"9255",2,1,29
"9257",4,0,46
"9258",4,0,34
"9259",4,0,38
"9260",3,0,42
"9261",4,0,58
"9262",4,0,34
"9264",4,0,53
"9265",4,0,48
"9268",1,0,55
"9269",4,0,32
"9270",4,1,59
"9272",3,0,50
"9273",4,0,32
"9274",3,0,45
"9276",3,0,61
"9277",4,0,25
"9280",3,0,48
"9281",4,0,36
"9282",4,0,53
"9283",3,0,33
"9284",3,0,26
"9285",1,0,55
"9287",1,0,36
"9288",1,0,32
"9289",1,0,56
"9290",1,0,38
"9291",4,0,56
"9292",3,0,62
"9293",4,0,40
"9294",3,0,28
"9295",3,0,25
"9296",2,0,34
"9297",3,0,46
"9298",4,0,46
"9299",3,1,39
"9300",2,0,46
"9302",3,0,32
"9304",3,0,41
"9306",4,0,28
"9307",3,1,59
"9308",4,0,35
"9309",4,0,45
"9310",4,0,38
"9311",4,0,26
"9314",4,0,62
"9315",2,0,26
"9316",3,0,45
"9317",4,0,51
"9318",4,0,30
"9319",4,0,57
"9320",4,0,36
"9321",4,0,28
"9322",4,0,58
"9323",4,0,28
"9324",4,0,64
"9326",3,0,25
"9327",4,0,60
"9328",4,1,49
"9329",2,0,55
"9330",3,0,30
"9332",4,0,38
"9333",4,0,48
"9334",4,0,34
"9335",3,0,43
"9336",4,0,30
"9338",4,0,56
"9339",3,0,62
"9340",2,0,26
"9341",4,0,26
"9342",4,0,38
"9343",2,1,49
"9344",4,0,62
"9345",3,0,57
"9347",2,0,25
"9348",3,0,36
"9349",4,0,43
"9350",3,0,41
"9352",,0,25
"9353",4,0,28
"9354",1,0,37
"9355",2,0,38
"9356",3,0,45
"9358",4,0,63
"9359",3,1,39
"9360",4,0,43
"9362",4,0,28
"9363",4,0,55
"9365",3,0,42
"9366",4,0,63
"9367",3,0,47
"9368",2,0,35
"9369",4,0,52
"9370",4,1,39
"9373",4,0,25
"9375",4,0,57
"9377",4,0,25
"9378",2,0,37
"9379",3,0,40
"9380",1,0,45
"9381",3,0,44
"9383",3,0,34
"9384",2,0,52
"9385",2,0,55
"9387",2,0,37
"9388",2,0,32
"9389",1,0,58
"9391",3,0,50
"9393",2,0,47
"9394",3,0,44
"9395",4,0,25
"9396",3,0,31
"9397",3,0,41
"9398",2,0,42
"9399",3,0,25
"9400",3,0,40
"9402",2,0,44
"9404",2,1,39
"9405",3,0,43
"9406",3,0,40
"9407",3,0,42
"9408",3,0,44
"9409",3,0,31
"9410",4,0,57
"9411",3,0,32
"9412",3,1,39
"9413",3,0,35
"9414",2,0,43
"9415",2,0,52
"9417",3,0,43
"9419",3,0,60
"9421",1,0,62
"9422",2,1,49
"9423",1,0,64
"9424",2,0,35
"9425",1,0,48
"9426",3,0,47
"9427",3,0,43
"9428",4,0,47
"9429",4,0,42
"9431",1,0,41
"9432",4,0,46
"9433",3,0,38
"9434",3,1,49
"9435",4,0,48
"9436",3,0,36
"9437",3,0,41
"9438",1,0,37
"9439",1,0,57
"9440",4,0,31
"9441",1,0,37
"9442",2,0,47
"9443",3,0,55
"9444",3,0,61
"9445",2,0,47
"9446",3,0,56
"9448",4,0,34
"9449",4,0,48
"9450",3,0,27
"9451",2,0,31
"9452",4,1,59
"9453",4,0,25
"9454",4,0,52
"9455",3,0,26
"9456",3,0,42
"9457",3,0,41
"9458",2,0,38
"9459",3,0,45
"9460",3,0,50
"9461",1,0,60
"9462",4,0,34
"9463",3,0,31
"9464",4,0,45
"9465",3,1,29
"9466",2,0,40
"9467",4,0,52
"9468",2,0,50
"9469",4,0,52
"9470",2,0,32
"9471",4,0,48
"9472",4,0,36
"9473",2,0,56
"9474",3,0,25
"9475",2,0,31
"9476",3,0,48
"9477",4,0,38
"9478",4,0,54
"9479",4,0,35
"9480",4,0,27
"9481",4,0,52
"9482",3,0,44
"9483",2,0,40
"9484",2,0,42
"9485",3,0,41
"9486",3,0,36
"9487",4,0,46
"9488",4,0,44
"9489",4,1,49
"9490",4,1,59
"9492",3,0,27
"9493",3,0,40
"9496",4,0,30
"9497",4,0,26
"9498",3,0,30
"9499",3,0,53
"9500",3,0,38
"9501",3,0,28
"9502",2,1,49
"9503",2,0,62
"9504",4,0,28
"9505",3,0,46
"9506",4,0,36
"9508",1,0,47
"9510",3,1,39
"9511",3,0,26
"9512",3,0,47
"9513",4,0,64
"9514",4,0,36
"9515",2,0,37
"9516",3,0,40
"9517",4,0,36
"9518",4,0,45
"9519",3,0,44
"9520",3,0,28
"9521",4,0,53
"9522",3,0,26
"9523",4,0,62
"9524",3,0,48
"9525",3,0,31
"9526",3,0,43
