"","Meaning","NineEnd","Age"
"13349",,0,60
"13351",,0,48
"13352",,0,54
"13353",,0,26
"13354",,0,56
"13355",,0,35
"13356",,0,43
"13357",,0,64
"13358",,0,57
"13359",,0,32
"13360",,0,58
"13362",,0,54
"13363",,0,36
"13364",,0,64
"13365",,0,62
"13366",,0,32
"13367",,0,36
"13368",,0,32
"13369",,0,38
"13370",,1,29
"13371",,0,53
"13372",,0,37
"13374",,0,51
"13375",,0,40
"13376",,0,51
"13378",,0,35
"13380",,0,27
"13381",,0,40
"13382",,0,51
"13387",,0,37
"13388",,0,43
"13389",,0,31
"13390",,0,31
"13391",,0,40
"13392",,0,37
"13393",,0,40
"13396",,0,40
"13397",,0,36
"13398",,0,57
"13399",,1,59
"13401",,1,39
"13402",,0,61
"13403",,1,39
"13404",,0,31
"13405",,0,50
"13406",,0,52
"13408",,0,64
"13409",,0,34
"13410",,0,26
"13412",,0,32
"13415",,0,46
"13416",,0,40
"13419",,0,53
"13420",,0,32
"13422",,1,59
"13423",,0,45
"13424",,0,56
"13425",,0,26
"13426",,0,40
"13427",,1,59
"13428",,0,42
"13431",,0,55
"13432",,0,32
"13433",,0,41
"13434",,0,30
"13436",,0,36
"13437",,0,40
"13438",,0,40
"13440",,0,38
"13441",,0,51
"13442",,0,30
"13443",,0,44
"13444",,0,45
"13445",,0,51
"13447",,0,61
"13448",,0,41
"13450",,0,28
"13451",,0,54
"13452",,0,46
"13453",,0,34
"13454",,0,53
"13455",,0,50
"13456",,0,48
"13459",,0,27
"13460",,1,39
"13461",,1,29
"13463",,0,52
"13465",,0,36
"13466",,0,58
"13467",,0,33
"13468",,1,39
"NA.10",,0,
"13472",,0,41
"13473",,0,44
"13475",,0,38
"13476",,0,31
"13477",,0,34
"13478",,0,56
"13480",,0,56
"13481",,0,30
"13482",,0,43
"13485",,0,41
"13487",,1,39
"13488",,0,62
"13489",,0,64
"13490",,0,51
"13492",,0,50
"13493",,0,33
"13494",,0,27
"13495",,0,56
"13496",,0,31
"13498",,0,55
"13500",,0,36
"13501",,0,43
"13502",,0,42
"13503",,0,52
"13504",,0,51
"13505",,0,31
"13506",,0,50
"13508",,0,56
"13510",,0,27
"13512",,0,55
"13513",,1,39
"13514",,0,43
"13515",,0,44
"13517",,0,42
"13518",,0,58
"13519",,0,43
"13520",,0,55
"13522",,0,31
"13523",,0,52
"13524",,0,61
"13525",,0,28
"13527",,0,47
"13528",,0,61
"13530",,0,25
"13532",,1,39
"13534",,0,28
"13535",,0,34
"13537",,1,39
"13538",,0,32
"13539",,0,48
"13541",,0,30
"13542",,0,33
"13545",,0,31
"13546",,0,26
"13547",,0,48
"13549",,0,42
"13550",,0,25
"13551",,0,34
"13553",,0,33
"13554",,0,33
"13555",,0,50
"13558",,0,31
"13559",,0,64
"13560",,0,31
"13562",,1,39
"13564",,0,34
"13565",,0,41
"13567",,0,62
"13568",,0,32
"13569",,0,38
"13571",,0,30
"13573",,0,47
"13577",,0,47
"13579",,0,43
"13580",,0,55
"13583",,0,42
"13586",,0,58
"13587",,0,61
"13588",,0,52
"13589",,0,28
"13590",,0,37
"13592",,1,39
"13593",,0,60
"13594",,0,40
"13595",,0,42
"13598",,0,34
"13600",,0,44
"13601",,0,38
"13602",,0,34
"13603",,0,52
"13604",,0,57
"13607",,0,30
"13610",,0,26
"13611",,0,40
"13612",,0,35
"13613",,1,49
"13614",,1,49
"13615",,0,63
"13616",,0,64
"13618",,0,37
"13620",,0,60
"13621",,1,39
"13622",,0,43
"13623",,0,62
"13625",,0,30
"13626",,0,33
"13627",,0,61
"13628",,1,49
"13629",,0,32
"13630",,0,40
"13632",,0,33
"13634",,0,61
"13635",,0,34
"13636",,0,40
"13637",,0,35
"13638",,0,45
"13639",,0,42
"13640",,0,48
"13641",,1,59
"13642",,0,35
"13644",,0,25
"13645",,0,54
"13647",,0,31
"13648",,0,46
"13649",,0,62
"13651",,0,38
"13652",,0,61
"13653",,0,51
"13654",,0,44
"13655",,0,38
"13656",,0,43
"13657",,0,62
"13658",,0,52
"13659",,0,43
"13660",,0,33
"13661",,0,52
"13662",,0,34
"13663",,0,51
"13664",,1,29
"13667",,0,38
"13669",,0,35
"13670",,1,39
"13671",,0,34
"13672",,0,32
"13674",,0,37
"13675",,0,57
"13676",,1,39
"13678",,1,59
"13679",,0,47
"13680",,0,32
"13682",,1,29
"13683",,0,43
"13684",,0,43
"13685",,0,48
"13686",,0,53
"13687",,0,52
"13688",,0,37
"13689",,0,62
"13690",,0,54
"13691",,0,28
"13694",,1,39
"13695",,0,57
"13696",,0,43
"13697",,0,63
"13698",,0,58
"13699",,0,33
"13700",,0,42
"13702",,0,56
"13706",,1,39
"13707",,0,35
"13708",,0,40
"13710",,0,35
"13711",,0,51
"13712",,0,54
"13713",,0,61
"13714",,0,61
"13715",,1,49
"13716",,0,50
"13717",,0,60
"13719",,0,56
"13720",,0,57
"13721",,0,42
"13722",,0,45
"13723",,0,43
"13724",,0,57
"13725",,0,32
"13726",,0,31
"13727",,0,58
"13728",,0,31
"13729",,0,64
"13731",,0,37
"13732",,0,43
"13733",,0,60
"13734",,0,35
"13735",,0,34
"13736",,0,51
"13737",,0,50
"13739",,0,57
"13740",,0,31
"13741",,0,32
"13742",,0,46
"13744",,0,64
"13745",,0,42
"13746",,0,31
"13747",,0,56
"13748",,0,60
"13749",,0,40
"13750",,0,38
"13751",,0,34
"13752",,0,54
"13753",,0,52
"13754",,0,33
"13756",,0,55
"13758",,0,38
"13759",,0,27
"13760",,0,33
"13761",,0,35
"13762",,0,43
"13764",,1,59
"13765",,0,45
"13766",,0,63
"13768",,1,59
"13769",,0,41
"13770",,0,55
"13771",,0,61
"13772",,0,32
"13773",,0,31
"13774",,0,56
"13776",,0,46
"13777",,0,34
"13778",,0,53
"13780",,0,62
"13781",,0,43
"13783",,0,34
"13785",,0,57
"13786",,0,32
"13787",,0,42
"13788",,0,51
"13789",,0,52
"13790",,0,25
"13791",,0,32
"13792",,0,45
"13793",,0,64
"13795",,0,63
"13797",,0,45
"13800",,0,31
"13801",,0,42
"13802",,0,51
"13803",,0,58
"13805",,0,38
"13806",,0,35
"13808",,1,39
"13809",,0,45
"13810",,0,64
"13812",,0,44
"13813",,0,62
"13815",,0,28
"13816",,1,49
"13817",,0,36
"13820",,0,36
"13821",,0,33
"13822",,0,35
"13823",,0,30
"13824",,0,44
"13825",,0,51
"13830",,0,45
"13833",,0,26
"13834",,0,32
"13836",,1,59
"13837",,0,62
"13838",,0,58
"13840",,0,35
"13841",,0,61
"13842",,0,30
"13843",,0,53
"13844",,0,27
"13845",,1,49
"13846",,0,54
"13847",,0,60
"13848",,0,33
"13849",,0,38
"13850",,0,52
"13852",,0,58
"13854",,1,49
"13855",,0,33
"13856",,0,35
"13857",,0,56
"13858",,0,52
"13859",,0,47
"13860",,0,28
"13861",,0,26
"13862",,0,54
"13863",,0,55
"13864",,0,28
"13865",,0,26
"13866",,0,34
"13867",,1,29
"13869",,0,48
"13870",,0,60
"13871",,0,54
"13872",,0,35
"13874",,0,45
"13875",,0,44
"13877",,0,30
"13879",,0,30
"13880",,0,31
"13881",,1,59
"13882",,0,30
"13883",,0,31
"13884",,0,51
"13885",,0,30
"13887",,0,38
"13888",,0,43
"13889",,0,37
"13890",,1,59
"13892",,0,38
"13893",,0,43
"13895",,0,60
"13896",,0,61
"13897",,0,51
"13898",,0,48
"13899",,0,44
"13900",,0,44
"13901",,0,45
"13902",,0,54
"13903",,0,53
"13904",,0,30
"13905",,0,61
"13907",,0,61
"13908",,1,59
"13909",,0,44
"13910",,1,29
"13911",,0,57
"13913",,0,56
"13914",,0,25
"13915",,0,45
"13916",,0,54
"13917",,1,49
"13918",,0,53
"13919",,1,29
"13921",,0,41
"13922",,0,61
"13923",,0,34
"13925",,0,55
"13926",,1,29
"13929",,0,41
"13930",,0,25
"13933",,0,41
"13934",,0,55
"13935",,0,52
"13936",,1,29
"13938",,0,34
"13939",,0,36
"13940",,1,39
"13941",,0,62
"13943",,0,53
"13944",,0,40
"13945",,0,51
"13946",,0,40
"13949",,1,39
"13950",,0,56
"13951",,0,54
"13957",,0,48
"13958",,1,29
"13960",,0,50
"13961",,0,42
"13962",,0,36
"13964",,0,33
"13965",,1,59
"13968",,1,59
"13969",,0,30
"13970",,0,61
"13971",,0,61
"13972",,0,25
"13973",,0,62
"13974",,0,62
"13975",,0,27
"13976",,0,50
"13977",,0,32
"13978",,0,60
"13979",,0,63
"13980",,0,51
"13982",,0,28
"13986",,0,48
"13987",,0,38
"13988",,0,51
"13989",,0,60
"13990",,0,36
"13991",,0,53
"13992",,0,50
"13993",,0,41
"13995",,0,30
"13996",,0,55
"13997",,1,39
"13998",,0,58
"13999",,0,28
"14000",,0,50
"14002",,0,37
"14003",,0,51
"14004",,0,26
"14005",,1,29
"14006",,0,32
"14007",,0,51
"14008",,0,34
"14009",,0,32
"14010",,0,47
"14011",,0,46
"14012",,0,36
"14014",,0,30
"14016",,0,30
"14017",,0,53
"14018",,0,62
"14019",,0,37
"14020",,1,39
"14021",,0,45
"14024",,1,59
"14025",,0,50
"14026",,0,60
"14028",,1,59
"14029",,0,34
"14030",,0,45
"14032",,0,46
"14034",,0,25
"14035",,1,39
"14037",,0,42
"14038",,0,47
"14039",,0,40
"14040",,0,47
"14041",,0,55
"14042",,0,28
"14043",,0,30
"14044",,0,38
"14045",,0,48
"14046",,0,61
"14047",,0,36
"14048",,0,62
"14050",,0,64
"14051",,0,61
"14052",,0,32
"14053",,0,28
"14055",,0,35
"14056",,0,51
"14059",,0,30
"14062",,0,27
"14063",,0,58
"14064",,0,46
"14065",,1,59
"14068",,0,33
"14069",,1,39
"14070",,0,48
"14071",,0,51
"14072",,0,25
"14073",,1,29
"14074",,0,51
"14075",,1,29
"14076",,0,34
"14077",,0,52
"14078",,0,46
"14079",,0,58
"14080",,0,36
"14081",,0,37
"14082",,0,41
"14083",,1,59
"14084",,0,57
"14086",,0,64
"14087",,0,42
"14088",,0,40
"14089",,0,48
"14091",,0,53
"14092",,1,59
"14094",,0,32
"14096",,0,35
"14097",,0,57
"14098",,1,49
"14099",,1,49
"14100",,0,60
"14101",,0,26
"14102",,0,58
"NA.11",,0,
"14104",,0,26
"14105",,0,47
"14107",,0,45
"14108",,0,52
"14109",,0,27
"14110",,0,33
"14111",,0,32
"NA.12",,0,
"NA.13",,0,
"14116",,0,43
"14117",,0,47
"14120",,0,31
"14121",,0,54
"14122",,0,53
"14123",,0,34
"14125",,0,38
"14126",,0,53
"14129",,0,42
"14130",,0,62
"14132",,0,47
"14133",,0,37
"14135",,0,30
"14136",,1,59
"14137",,0,34
"14138",,1,49
"14139",,0,50
"14140",,0,43
"14141",,0,34
"14142",,0,53
"14144",,0,34
"14145",,0,25
"14147",,0,62
"14148",,0,35
"14149",,0,48
"14150",,0,28
"14151",,0,38
"14152",,1,59
"14153",,0,60
"14154",,0,35
"14156",,1,29
"14158",,0,52
"14159",,0,57
"14160",,0,38
"14162",,0,36
"14163",,1,39
"14164",,0,32
"14165",,0,56
"14167",,0,64
"14168",,0,54
"14169",,0,31
"14170",,0,33
"14171",,0,56
"14172",,1,59
"14173",,0,33
"14174",,0,31
"14176",,0,42
"14178",,0,54
"14179",,1,49
"14181",,0,51
"14182",,0,35
"14183",,0,57
"14184",,0,57
"14185",,0,60
"14187",,0,33
"14188",,0,40
"14189",,0,61
"14190",,0,55
"14191",,0,35
"14192",,0,37
"14193",,0,63
"14194",,1,49
"14195",,0,46
"14196",,0,45
"14197",,0,54
"14199",,0,40
"14200",,0,61
"NA.14",,0,
"14202",,1,29
"14204",,0,51
"14205",4,0,60
"14206",4,0,63
"14207",,0,52
"14208",1,0,36
"14209",4,0,55
"14210",,1,39
"14211",4,0,37
"14212",4,0,31
"14213",4,0,33
"14214",,0,42
"14215",,0,42
"14217",,1,49
"14218",2,0,52
"14220",,0,54
"14222",4,0,57
"14223",4,0,40
"14224",4,0,60
"14225",,0,34
"14226",,1,29
"14227",4,0,51
"14228",,1,29
"14229",,0,26
"14230",4,0,53
"14234",,0,63
"14235",4,1,29
"14236",4,0,47
"14237",4,0,58
"14239",1,0,58
"14240",4,0,30
"14241",4,0,27
"14242",,0,28
"14243",4,1,29
"14244",,0,28
"14245",1,0,58
"14246",4,0,63
"14250",2,0,43
"14252",,0,41
"14253",1,0,38
"14254",,0,33
"14256",,0,52
"14257",,0,25
"14260",2,0,31
"14261",2,0,63
"14263",4,1,39
"14264",4,0,40
"14265",4,0,40
"14267",4,0,26
"14268",4,1,49
"14269",,0,55
"14270",1,0,63
"14271",2,0,64
"14272",4,0,38
"14274",,1,59
"14275",,0,36
"14276",4,0,57
"14277",,0,47
"14279",4,0,52
"14280",,1,39
"14281",4,0,37
"14282",,0,64
"14283",4,0,35
"14284",4,0,25
"14286",4,0,42
"14288",2,0,52
"14289",4,0,32
"14290",,0,52
"14291",1,0,64
"14293",4,0,46
"14295",4,1,49
"14296",1,1,49
"14298",,0,36
"14299",2,0,33
"14301",4,0,51
"14302",4,0,54
"14303",2,0,31
"14304",4,0,31
"14305",,0,51
"14306",,0,58
"14307",,0,63
"14308",4,1,59
"14315",,0,56
"14316",4,0,36
"14317",4,0,48
"14320",4,0,40
"14321",2,0,61
"14322",2,0,55
"14323",2,0,63
"14324",4,0,32
"14325",4,0,37
"14326",2,0,55
"14327",4,0,46
"14329",4,0,63
"14331",2,0,44
"14332",2,0,64
"14334",2,0,60
"14335",2,0,37
"14336",4,0,53
"14337",4,0,27
"14338",4,0,42
"14339",4,0,28
"14340",4,0,63
"14341",,0,33
"14342",4,0,45
"14343",,0,26
"14345",4,0,63
"14346",4,0,63
"14347",,1,59
"14348",4,0,38
"14349",2,0,64
"14350",,1,29
"14352",4,0,55
"14354",,0,38
"14355",4,0,35
"14357",2,0,44
"14359",,0,63
"14360",4,0,36
"14361",4,1,59
"14362",2,0,41
"14363",,0,37
"14364",,0,28
"14365",4,0,31
"14366",2,0,43
"14367",,0,26
"14368",4,0,48
"14369",4,0,40
"14372",,0,30
"14373",4,0,55
"14374",1,0,35
"14375",,1,39
"14376",,0,62
"14377",4,0,38
"14378",4,0,62
"14379",4,1,39
"14380",4,0,63
"14381",,0,62
"14382",4,0,43
"14383",4,0,44
"14384",,0,37
"14385",4,0,48
"14386",,1,49
"14387",2,0,38
"14388",,0,44
"14390",,0,54
"14391",,0,54
"14393",4,0,30
"14394",4,0,55
"14395",2,0,50
"14396",2,0,52
"14397",2,0,27
"14399",2,0,38
"14400",1,0,63
"14401",,0,42
"14402",,0,41
"14403",,0,63
"14405",4,0,31
"14407",4,0,37
"14408",4,0,60
"14409",,0,45
"14410",2,0,26
"14411",2,1,29
"14412",2,0,28
"14413",,0,38
"14414",2,0,40
"14416",,0,37
"14417",4,0,36
"14418",2,0,50
"14419",4,0,34
"14421",,0,36
"14423",4,0,33
"14424",4,0,36
"14426",4,0,52
"14427",,1,39
"14428",4,0,45
"14429",2,0,56
"14430",,0,30
"14431",2,0,53
"14432",,0,53
"14433",,1,49
"14434",,0,34
"14435",,0,58
"14436",4,0,52
"14437",4,0,51
"14438",4,0,50
"14439",4,0,53
"14440",2,0,45
"14442",,0,61
"14443",,0,64
"14444",,0,36
"14445",,0,30
"14446",2,0,35
"14447",4,0,34
"14448",2,0,31
"14449",2,0,38
"14450",,0,30
"14451",,0,31
"14452",2,0,41
"14453",4,0,26
"14455",4,0,40
"14457",4,0,64
"14458",2,0,57
"14459",2,0,35
"14460",4,0,27
"14461",4,1,29
"14462",,0,44
"14463",2,0,50
"14465",2,0,36
"14466",,0,32
"14467",4,0,37
"14468",4,0,63
"14469",2,0,26
"14470",2,0,25
"14471",4,1,29
"14473",4,0,27
"14475",,0,53
"14476",,0,41
"14477",4,0,36
"14479",,0,60
"14482",4,0,34
"14483",,0,32
"14484",2,0,45
"14487",,0,50
"14488",4,0,53
"14489",,0,52
"14490",,0,52
"14491",,0,61
"14493",4,1,29
"14494",4,0,34
"14496",2,0,37
"14497",,0,55
"14498",4,0,52
"14499",4,0,30
"14500",,0,53
"14501",,0,52
"14502",4,0,57
"14504",2,0,40
"14505",4,0,42
"14506",,0,41
"14507",4,0,31
"14508",4,0,36
"14509",2,0,50
"14510",,0,44
"14511",2,0,41
"14512",4,0,34
"14514",4,0,34
"14515",4,0,53
"14516",,0,62
"14518",,0,42
"14519",4,0,62
"14520",,0,36
"14521",4,0,52
"14522",,0,64
"14529",4,0,42
"14530",4,0,38
"14531",1,0,57
"14532",1,0,55
"14533",4,0,40
"14534",2,0,58
"14535",2,0,62
"14543",4,0,31
"14545",4,0,45
"14546",1,0,64
"14547",1,0,63
"14550",,0,61
"14551",,1,39
"14552",,0,30
"14553",1,0,62
"14554",,0,63
"14555",,0,25
"14556",,0,60
"14557",,0,40
"14558",,0,44
"14559",,0,50
"14561",4,0,28
"14562",,0,58
"14566",,1,49
"14567",,0,44
"14568",4,0,45
"14569",2,0,62
"14572",4,0,64
"14573",2,1,59
"14574",4,0,41
"14576",,0,40
"14577",4,0,34
"14578",4,0,53
"14579",,0,32
"14580",4,0,34
"14581",,0,34
"14582",1,0,33
"14583",4,0,34
"14584",2,0,26
"14585",,0,31
"14587",1,0,53
"14588",2,0,57
"14589",,0,40
"14590",4,0,37
"14591",4,0,30
"14593",4,0,37
"14594",4,0,37
"14595",,1,49
"14596",4,0,34
"14598",4,0,43
"14599",2,0,36
"14601",4,0,35
"14602",4,0,56
"14603",4,0,41
"14604",1,0,50
"14606",4,0,51
"14607",,0,32
"14608",1,0,63
"14609",1,0,62
"14610",,0,45
"14611",,0,51
"14612",4,0,38
"14613",1,0,64
"14614",4,0,34
"14617",2,0,62
"14618",,0,63
"14619",,0,61
"14620",,0,41
"14621",,0,50
"14623",4,1,49
"14624",,0,40
"14625",4,1,59
"14626",4,0,48
"14627",4,0,53
"14628",4,0,38
"14629",4,0,50
"14630",1,0,51
"14631",4,0,51
"14632",4,0,62
"14633",4,0,63
"14635",4,0,32
"14636",2,0,41
"14637",2,0,52
"14638",2,0,51
"14639",4,0,34
"14640",4,0,58
"14642",4,1,39
"14643",,0,40
"14644",4,0,54
"14645",4,0,28
"14646",4,0,41
"14647",4,0,54
"14648",,0,52
"14649",4,0,61
"14650",1,0,61
"14651",,0,60
"14652",4,0,62
"14653",4,0,37
"14654",4,0,47
"14655",4,1,49
"14656",,0,40
"14657",2,1,29
"14658",4,0,30
"14659",1,0,43
"14660",4,1,59
"14662",2,0,38
"14663",1,0,64
"14664",4,0,35
"14665",2,0,44
"14668",1,0,50
"14669",2,0,61
"14671",4,0,53
"14672",,0,35
"14674",2,0,53
"14675",,0,45
"14676",,0,64
"14678",,0,50
"14680",4,0,37
"14681",,0,47
"14682",2,0,64
"14684",,0,41
"14685",2,0,51
"14686",4,0,43
"14687",4,0,34
"14689",,0,54
"14690",,0,33
"14691",,1,29
"14692",,0,34
"14693",,1,49
"14695",4,0,30
"14696",,0,33
"14697",,0,30
"14698",2,0,55
"14700",2,0,25
"14701",4,0,33
"14702",1,0,55
"14703",4,0,26
"14704",,0,42
"14705",1,0,41
"14706",2,0,35
"14707",4,0,28
"14708",,0,31
"14709",,0,28
"14710",2,0,33
"14712",1,0,27
"14713",4,0,51
"14714",,0,52
"14715",4,0,36
"14716",,0,34
"14718",,0,60
"14719",4,0,56
"14720",4,0,43
"14721",4,1,39
"14723",,0,61
"14724",4,0,26
"14725",2,0,51
"14726",,0,27
"14728",,0,53
"14729",,0,42
"14730",,0,60
"14732",4,0,54
"14733",4,0,30
"14734",4,0,44
"14735",4,0,32
"14737",,1,39
"14739",,0,41
"14740",,0,37
"14741",,0,37
"14742",4,0,42
"14743",2,0,42
"14744",,1,59
"14745",,0,58
"14746",4,0,27
"14747",2,0,58
"14748",,0,27
"14749",,0,58
"14750",4,0,53
"14751",,1,49
"14752",4,0,44
"14754",2,0,40
"14755",4,0,28
"14757",4,0,44
"14758",4,0,51
"14760",1,0,28
"14761",,0,38
"14762",,0,63
"14763",4,0,51
"14764",4,0,51
"14765",4,0,37
"14766",4,0,62
"14767",2,0,60
"14768",4,0,50
"14769",,0,57
"14771",,0,28
"14772",2,0,64
"14773",,0,35
"14774",,0,60
"14775",1,0,26
"14776",2,0,62
"14777",,0,27
"14778",,0,43
"14781",4,0,61
"14783",4,0,56
"14788",2,0,57
"14791",1,0,57
"14792",,0,46
"14793",,0,50
"14794",4,0,54
"14795",,0,35
"14797",4,0,52
"14798",4,1,39
"14799",2,0,35
"14800",,0,56
"14801",,1,39
"14802",,0,27
"14806",4,0,44
"14807",,0,62
"14808",,0,26
"14810",,1,39
"14811",,0,40
"14812",,0,40
"14813",,0,37
"14814",,0,31
"14817",,0,32
"14818",,0,55
"14819",2,0,33
"14821",1,0,35
"14822",1,0,37
"14823",4,0,37
"14824",4,0,32
"14825",,0,63
"14826",4,0,28
"14827",,0,27
"14828",4,0,36
"14829",4,0,35
"14830",4,0,37
"14831",1,1,29
"14832",4,0,53
"14833",,0,27
"14834",,0,32
"14835",4,1,39
"14836",,0,30
"14837",,0,33
"14838",4,1,39
"14839",4,1,39
"14840",,0,34
"14841",2,0,46
"14843",4,0,45
"14845",,0,31
"14846",4,1,29
"14847",4,0,42
"14848",1,0,60
"14849",,0,36
"14850",,1,39
"14851",,0,34
"14852",,0,34
"14853",1,0,30
"14854",2,0,30
"14855",,1,29
"14856",,0,42
"14859",,0,32
"14860",,0,26
"14861",2,0,34
"14863",,0,27
"14864",4,0,31
"14866",4,0,33
"14867",1,1,39
"14868",,0,32
"14871",,0,43
"14872",1,0,52
"14873",,0,63
"14875",,1,29
"14877",,0,34
"14879",,0,40
"14880",4,0,33
"14881",2,0,40
"14882",4,0,60
"14883",,0,63
"14884",4,0,52
"14885",4,0,34
"14886",,0,60
"14887",4,0,54
"14890",4,0,38
"14891",,0,35
"14892",4,1,39
"14893",4,0,53
"14894",,0,33
"14895",4,0,28
"14897",4,0,60
"14899",4,0,52
"14900",4,1,39
"14901",4,0,26
"14903",4,1,39
"14904",,0,45
"14905",,0,30
"14906",,0,41
"14910",4,0,33
"14912",4,0,47
"14913",2,1,39
"14914",4,0,60
"14915",,0,40
"14918",4,0,45
"14919",4,0,43
"14920",4,1,39
"14921",4,0,31
"14922",,0,32
"14924",4,0,57
"14925",,0,61
"14926",4,0,61
"14927",1,0,42
"14929",2,1,39
"14930",4,0,43
"14932",2,0,58
"14933",4,0,44
"14934",,0,31
"14936",4,0,37
"14937",4,0,50
"14939",2,0,34
"14940",4,0,55
"14941",1,0,25
"14942",4,0,60
"14946",,1,39
"14947",,0,35
"14948",4,0,37
"14949",2,0,63
"14951",,0,55
"14952",1,0,60
"14953",4,0,44
"14954",4,0,37
"14955",,0,42
"14956",,0,40
"14957",4,1,39
"14958",4,0,40
"14959",4,0,34
"14960",4,0,53
"14961",,0,38
"14962",,0,42
"14964",4,0,43
"14965",,0,51
"14966",2,0,35
"14967",4,0,63
"14968",4,0,51
"14971",,0,35
"14972",4,0,50
"14973",,0,32
"14974",4,0,43
"14975",2,0,60
"14976",,0,30
"14980",1,0,60
"14981",4,0,56
"14982",4,0,32
"14985",4,0,53
"14986",1,0,60
"14987",1,0,63
"14988",2,1,59
"14989",,0,28
"14992",1,0,33
"14993",2,0,38
"14994",,0,51
"14995",2,0,26
"14998",4,0,50
"14999",4,0,62
"15000",4,0,52
"15001",4,0,50
"15002",2,0,55
"15003",,0,64
"15004",,0,30
"15005",4,0,38
"15006",,0,33
"15007",4,0,53
"15009",,0,38
"15010",2,0,41
"15011",,0,62
"15012",,0,62
"15013",,0,35
"15017",,0,40
"15021",,0,40
"15024",2,0,31
"15025",,1,59
"15026",4,0,27
"15027",4,0,52
"15028",,0,40
"15029",2,0,63
"15032",4,0,32
"15033",4,0,27
"15034",4,0,64
"15035",2,0,27
"15036",,0,38
"15037",2,0,30
"15038",4,0,40
"15039",4,1,59
"15041",4,0,27
"15042",2,1,29
"15043",,1,29
"15044",4,0,32
"15046",1,0,54
"15048",2,0,26
"15049",4,0,38
"15050",4,0,30
"15051",4,0,32
"15052",2,0,43
"15053",2,0,35
"15054",,0,25
"15055",,0,44
"15056",4,0,36
"15057",,0,25
"15058",,0,26
"15059",2,0,50
"15060",4,0,26
"15061",4,1,39
"15062",4,0,42
"15063",,0,33
"15064",4,0,25
"15065",,0,42
"15066",,0,50
"15068",2,0,34
"15069",4,0,52
"15070",,0,35
"15071",4,0,34
"15072",,0,28
"15073",4,0,45
"15074",,1,39
"15075",4,0,45
"15076",4,0,62
"15077",,0,28
"15078",4,0,36
"15079",,0,40
"15080",,0,35
"15081",,0,48
"15082",,0,44
"15083",,0,31
"15084",4,0,43
"15085",,0,56
"15087",4,0,36
"15088",,0,63
"15089",,0,30
"15090",,0,42
"15092",,0,43
"15093",,0,28
"15094",,0,36
"15095",4,1,39
"15097",,0,36
"15098",,0,41
"15099",,0,42
"15100",,0,45
"15101",,0,32
"15102",,0,27
"15103",,0,30
"15104",4,0,27
"15105",,0,64
"15106",,0,34
"15108",,0,37
"15109",,0,35
"15110",4,0,35
"15111",,0,28
"15112",,0,43
"15113",,0,56
"15114",,0,34
"15115",4,0,50
"15116",4,0,33
"15117",4,0,33
"15118",4,0,43
"15119",2,0,36
"15121",1,1,29
"15122",1,0,47
"15123",,0,38
"15124",1,0,42
"15125",1,0,37
"15126",2,0,35
"15127",,0,36
"15128",2,0,34
"15129",4,0,35
"15130",,1,49
"15132",,0,32
"15133",1,0,51
"15134",4,0,38
"15136",4,0,51
"15137",,0,37
"15138",4,0,27
"15139",4,0,28
"15140",4,0,32
"15141",2,0,54
"15142",2,0,26
"15144",,0,42
"15146",4,0,44
"15147",2,0,33
"15148",,1,29
"15149",4,1,29
"15150",4,0,43
"15151",4,0,28
"15152",,0,30
"15153",,0,44
"15156",4,0,34
"15157",,0,50
"15158",,0,38
"15159",4,0,42
"15160",1,0,53
"15161",4,0,28
"15162",4,0,53
"15163",,0,31
"15165",4,0,40
"15167",1,0,40
"15168",,0,51
"15169",4,0,61
"15170",,0,35
"15172",2,0,47
"15176",4,0,62
"15177",4,0,57
"15178",4,0,63
"15179",,1,39
"15180",2,0,27
"15182",4,1,29
"15183",4,0,31
"15184",,0,27
"15185",4,0,31
"15186",2,0,52
"15187",4,0,28
"15188",4,0,33
"15190",,0,27
"15192",4,0,50
"15193",1,0,60
"15194",,0,32
"15195",4,0,28
"15196",4,0,33
"15197",4,0,54
"15198",4,0,37
"15199",2,0,62
"15200",,0,35
"15201",,0,26
"15202",,0,33
"15203",4,0,41
"15204",1,1,59
"15205",4,0,48
"15206",4,1,49
"15207",2,0,35
"15209",4,0,42
"15210",2,0,42
"15211",4,0,54
"15212",4,0,55
"15213",,0,26
"15214",2,0,45
"15216",2,0,35
"15217",,0,43
"15218",2,0,55
"15219",,1,29
"15220",,1,39
"15221",,0,44
"15222",4,0,27
"15223",2,0,26
"15224",2,0,26
"15225",2,1,29
"15228",2,0,57
"15229",4,0,43
"15231",4,0,32
"15232",2,0,31
"15234",2,0,42
"15235",,0,26
"15237",4,0,43
"15238",,0,58
"15239",4,0,37
"15241",,1,39
"15242",,1,29
"15243",4,0,34
"15244",,0,25
"15245",,0,30
"15246",,1,49
"15247",,0,32
"15249",4,0,62
"15251",2,0,26
"15253",4,0,26
"15255",2,0,50
"15256",2,0,45
"15257",2,0,62
"15258",,0,62
"15259",,1,29
"15260",4,0,53
"15262",4,0,30
"15263",2,1,39
"15264",2,0,25
"15265",4,0,35
"15266",,0,32
"15267",4,0,63
"15268",4,0,58
"15269",,1,39
"15270",4,0,33
"15271",4,0,62
"15272",2,0,55
"15274",4,0,36
"15275",4,0,32
"15276",1,0,50
"15277",4,0,42
"15278",,0,40
